Date    ,Time    ,Latitude  ,Longitude ,Head,Km/h,Alt-m  ,Lock,  ,Temp C,Pa    ,
11/28/35,02:00:36,+046.71794,-119.98202,0358,0000,+000262,0003,  ,+000.4,100134,
11/28/35,02:00:42,+046.71794,-119.98202,0358,0000,+000262,0003,  ,+000.4,100135,
11/28/35,02:00:48,+046.71794,-119.98202,0358,0000,+000262,0003,  ,+000.4,100138,
11/28/35,02:00:54,+046.71794,-119.98202,0358,0000,+000262,0003,  ,+000.4,100137,
11/28/35,02:01:00,+046.71794,-119.98202,0358,0000,+000262,0003,  ,+000.4,100125,
11/28/35,02:01:06,+046.71794,-119.98202,0358,0000,+000262,0003,  ,+000.4,100134,
11/28/35,02:01:12,+046.71794,-119.98202,0358,0000,+000262,0003,  ,+000.5,100131,
11/28/35,02:01:18,+046.71794,-119.98202,0358,0000,+000262,0003,  ,+000.5,100129,
11/28/35,02:01:24,+046.71794,-119.98202,0358,0000,+000262,0003,  ,+000.5,100129,
11/28/35,02:01:30,+046.71794,-119.98202,0358,0000,+000262,0003,  ,+000.5,100130,
11/28/35,02:01:36,+046.71794,-119.98202,0358,0000,+000262,0003,  ,+000.5,100131,
11/28/35,02:01:42,+046.71794,-119.98202,0358,0000,+000262,0003,  ,+000.5,100129,
11/28/35,02:01:48,+046.71794,-119.98202,0358,0000,+000262,0003,  ,+000.5,100134,
11/28/35,02:01:54,+046.71794,-119.98202,0358,0000,+000262,0003,  ,+000.5,100131,
11/28/35,02:02:00,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.5,100132,
11/28/35,02:02:06,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.5,100137,
11/28/35,02:02:12,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.5,100132,
11/28/35,02:02:18,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.5,100131,
11/28/35,02:02:24,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.5,100135,
11/28/35,02:02:30,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.5,100131,
11/28/35,02:02:36,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.5,100126,
11/28/35,02:02:42,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.5,100131,
11/28/35,02:02:48,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.5,100121,
11/28/35,02:02:54,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.5,100134,
11/28/35,02:03:00,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.4,100135,
11/28/35,02:03:06,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.4,100132,
11/28/35,02:03:12,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.4,100134,
11/28/35,02:03:18,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.4,100125,
11/28/35,02:03:24,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.4,100128,
11/28/35,02:03:30,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.4,100134,
11/28/35,02:03:36,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.4,100134,
11/28/35,02:03:42,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.4,100131,
11/28/35,02:03:48,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.4,100130,
11/28/35,02:03:54,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.4,100132,
11/28/35,02:04:00,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.4,100132,
11/28/35,02:04:06,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.4,100127,
11/28/35,02:04:12,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.3,100126,
11/28/35,02:04:18,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.3,100128,
11/28/35,02:04:24,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.3,100122,
11/28/35,02:04:30,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.3,100124,
11/28/35,02:04:36,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.3,100124,
11/28/35,02:04:42,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.3,100126,
11/28/35,02:04:48,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.4,100128,
11/28/35,02:04:54,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.4,100131,
11/28/35,02:05:00,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.4,100132,
11/28/35,02:05:06,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.4,100133,
11/28/35,02:05:12,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.4,100124,
11/28/35,02:05:18,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.4,100131,
11/28/35,02:05:24,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.4,100133,
11/28/35,02:05:30,+046.71794,-119.98203,0358,0000,+000262,0003,  ,+000.4,100127,
11/28/35,02:05:36,+046.71794,-119.98203,0358,0000,+000263,0003,  ,+000.4,100129,
11/28/35,02:05:42,+046.71794,-119.98203,0358,0000,+000263,0003,  ,+000.3,100126,
11/28/35,02:05:48,+046.71794,-119.98203,0358,0000,+000263,0003,  ,+000.3,100126,
11/28/35,02:05:54,+046.71794,-119.98203,0358,0000,+000263,0003,  ,+000.3,100126,
11/28/35,02:06:00,+046.71794,-119.98203,0358,0000,+000263,0003,  ,+000.3,100123,
11/28/35,02:06:06,+046.71794,-119.98203,0358,0000,+000263,0003,  ,+000.3,100134,
11/28/35,02:06:12,+046.71794,-119.98203,0358,0000,+000263,0003,  ,+000.3,100127,
11/28/35,02:06:18,+046.71794,-119.98203,0358,0000,+000263,0003,  ,+000.3,100127,
11/28/35,02:06:24,+046.71794,-119.98203,0358,0000,+000263,0003,  ,+000.3,100127,
11/28/35,02:06:30,+046.71794,-119.98203,0358,0000,+000263,0003,  ,+000.3,100130,
11/28/35,02:06:36,+046.71794,-119.98203,0358,0000,+000263,0003,  ,+000.4,100124,
11/28/35,02:06:42,+046.71794,-119.98203,0358,0000,+000263,0003,  ,+000.3,100127,
11/28/35,02:06:48,+046.71794,-119.98203,0358,0000,+000263,0003,  ,+000.3,100128,
11/28/35,02:06:54,+046.71794,-119.98203,0358,0000,+000263,0003,  ,+000.3,100134,
11/28/35,02:07:00,+046.71794,-119.98203,0358,0000,+000263,0003,  ,+000.4,100122,
11/28/35,02:07:06,+046.71794,-119.98203,0358,0000,+000263,0003,  ,+000.4,100128,
11/28/35,02:07:12,+046.71794,-119.98203,0358,0000,+000263,0003,  ,+000.4,100117,
11/28/35,02:07:18,+046.71794,-119.98203,0358,0000,+000263,0003,  ,+000.4,100129,
11/28/35,02:07:24,+046.71794,-119.98203,0358,0000,+000263,0003,  ,+000.4,100129,
11/28/35,02:07:30,+046.71794,-119.98203,0358,0000,+000263,0003,  ,+000.4,100122,
11/28/35,02:07:36,+046.71794,-119.98203,0358,0000,+000263,0003,  ,+000.4,100126,
11/28/35,02:07:42,+046.71794,-119.98203,0358,0000,+000263,0003,  ,+000.4,100121,
11/28/35,02:07:48,+046.71794,-119.98203,0358,0000,+000263,0003,  ,+000.4,100128,
11/28/35,02:07:54,+046.71794,-119.98203,0358,0000,+000263,0003,  ,+000.4,100136,
11/28/35,02:08:00,+046.71793,-119.98203,0358,0000,+000263,0003,  ,+000.4,100125,
11/28/35,02:08:06,+046.71793,-119.98203,0358,0000,+000263,0003,  ,+000.4,100132,
11/28/35,02:08:12,+046.71793,-119.98203,0358,0000,+000263,0003,  ,+000.4,100122,
11/28/35,02:08:18,+046.71793,-119.98203,0358,0000,+000263,0003,  ,+000.4,100131,
11/28/35,02:08:24,+046.71793,-119.98203,0358,0000,+000263,0003,  ,+000.4,100131,
11/28/35,02:08:30,+046.71793,-119.98203,0358,0000,+000263,0003,  ,+000.4,100128,
11/28/35,02:08:36,+046.71793,-119.98203,0358,0000,+000263,0003,  ,+000.4,100127,
11/28/35,02:08:42,+046.71793,-119.98203,0358,0000,+000263,0003,  ,+000.4,100124,
11/28/35,02:08:48,+046.71793,-119.98203,0358,0000,+000263,0003,  ,+000.4,100132,
11/28/35,02:08:54,+046.71793,-119.98203,0358,0000,+000263,0003,  ,+000.5,100131,
11/28/35,02:09:00,+046.71793,-119.98203,0358,0000,+000263,0003,  ,+000.5,100122,
11/28/35,02:09:06,+046.71793,-119.98204,0358,0000,+000263,0003,  ,+000.5,100121,
11/28/35,02:09:12,+046.71793,-119.98204,0358,0000,+000263,0003,  ,+000.5,100127,
11/28/35,02:09:18,+046.71793,-119.98204,0358,0000,+000263,0003,  ,+000.5,100126,
11/28/35,02:09:24,+046.71793,-119.98204,0358,0000,+000263,0003,  ,+000.5,100136,
11/28/35,02:09:30,+046.71793,-119.98204,0358,0000,+000263,0003,  ,+000.5,100129,
11/28/35,02:09:36,+046.71793,-119.98203,0358,0000,+000264,0003,  ,+000.5,100116,
11/28/35,02:09:42,+046.71793,-119.98203,0358,0000,+000264,0003,  ,+000.5,100127,
11/28/35,02:09:48,+046.71793,-119.98203,0358,0000,+000264,0003,  ,+000.5,100122,
11/28/35,02:09:54,+046.71793,-119.98203,0358,0000,+000264,0003,  ,+000.5,100128,
11/28/35,02:10:00,+046.71793,-119.98203,0358,0000,+000264,0003,  ,+000.5,100131,
11/28/35,02:10:06,+046.71793,-119.98203,0358,0000,+000264,0003,  ,+000.5,100138,
11/28/35,02:10:12,+046.71793,-119.98203,0358,0000,+000264,0003,  ,+000.5,100127,
11/28/35,02:10:18,+046.71793,-119.98203,0358,0000,+000264,0003,  ,+000.5,100131,
11/28/35,02:10:24,+046.71793,-119.98203,0358,0000,+000264,0003,  ,+000.5,100124,
11/28/35,02:10:30,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.5,100124,
11/28/35,02:10:36,+046.71793,-119.98203,0358,0000,+000264,0003,  ,+000.5,100135,
11/28/35,02:10:42,+046.71793,-119.98203,0358,0000,+000264,0003,  ,+000.5,100128,
11/28/35,02:10:48,+046.71793,-119.98203,0358,0000,+000264,0003,  ,+000.5,100125,
11/28/35,02:10:54,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.5,100129,
11/28/35,02:11:00,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.5,100127,
11/28/35,02:11:06,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.5,100126,
11/28/35,02:11:12,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.5,100132,
11/28/35,02:11:18,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.5,100122,
11/28/35,02:11:24,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.5,100124,
11/28/35,02:11:30,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.5,100120,
11/28/35,02:11:36,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.5,100122,
11/28/35,02:11:42,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.5,100139,
11/28/35,02:11:48,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.5,100119,
11/28/35,02:11:54,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.5,100120,
11/28/35,02:12:00,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.5,100128,
11/28/35,02:12:06,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.5,100126,
11/28/35,02:12:12,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.5,100130,
11/28/35,02:12:18,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.5,100128,
11/28/35,02:12:24,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.5,100124,
11/28/35,02:12:30,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.5,100118,
11/28/35,02:12:36,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.5,100122,
11/28/35,02:12:42,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.5,100134,
11/28/35,02:12:48,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.5,100134,
11/28/35,02:12:54,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.5,100122,
11/28/35,02:13:00,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.5,100123,
11/28/35,02:13:06,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.5,100121,
11/28/35,02:13:12,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.5,100126,
11/28/35,02:13:18,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.4,100131,
11/28/35,02:13:24,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.4,100131,
11/28/35,02:13:30,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.4,100121,
11/28/35,02:13:36,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.4,100128,
11/28/35,02:13:42,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.4,100122,
11/28/35,02:13:48,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.4,100124,
11/28/35,02:13:54,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.4,100124,
11/28/35,02:14:00,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.3,100133,
11/28/35,02:14:06,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.4,100128,
11/28/35,02:14:12,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.4,100134,
11/28/35,02:14:18,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.4,100125,
11/28/35,02:14:24,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.4,100123,
11/28/35,02:14:30,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.4,100133,
11/28/35,02:14:36,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.4,100128,
11/28/35,02:14:42,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.4,100120,
11/28/35,02:14:48,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.4,100126,
11/28/35,02:14:54,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.4,100125,
11/28/35,02:15:00,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.4,100121,
11/28/35,02:15:06,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.4,100126,
11/28/35,02:15:12,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.4,100110,
11/28/35,02:15:18,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.3,100127,
11/28/35,02:15:24,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.3,100134,
11/28/35,02:15:30,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.3,100121,
11/28/35,02:15:36,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.3,100125,
11/28/35,02:15:42,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.3,100121,
11/28/35,02:15:48,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.3,100117,
11/28/35,02:15:54,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.3,100122,
11/28/35,02:16:00,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.3,100118,
11/28/35,02:16:06,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.3,100115,
11/28/35,02:16:12,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.3,100130,
11/28/35,02:16:18,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.3,100128,
11/28/35,02:16:24,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.3,100121,
11/28/35,02:16:30,+046.71793,-119.98204,0358,0000,+000264,0003,  ,+000.3,100122,
11/28/35,02:16:36,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.4,100113,
11/28/35,02:16:42,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.4,100124,
11/28/35,02:16:48,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.4,100115,
11/28/35,02:16:54,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.4,100119,
11/28/35,02:17:00,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.4,100126,
11/28/35,02:17:06,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.4,100120,
11/28/35,02:17:12,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.4,100113,
11/28/35,02:17:18,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.4,100117,
11/28/35,02:17:24,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.4,100114,
11/28/35,02:17:30,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.5,100123,
11/28/35,02:17:36,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.5,100114,
11/28/35,02:17:42,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.5,100125,
11/28/35,02:17:48,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.4,100122,
11/28/35,02:17:54,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.5,100119,
11/28/35,02:18:00,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.5,100123,
11/28/35,02:18:06,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.5,100120,
11/28/35,02:18:12,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.5,100123,
11/28/35,02:18:18,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.5,100119,
11/28/35,02:18:24,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.5,100122,
11/28/35,02:18:30,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.5,100122,
11/28/35,02:18:36,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.5,100120,
11/28/35,02:18:42,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.5,100126,
11/28/35,02:18:48,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.5,100123,
11/28/35,02:18:54,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.5,100118,
11/28/35,02:19:00,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.5,100116,
11/28/35,02:19:06,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.5,100119,
11/28/35,02:19:12,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.5,100121,
11/28/35,02:19:18,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.5,100121,
11/28/35,02:19:24,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.5,100115,
11/28/35,02:19:30,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.5,100123,
11/28/35,02:19:36,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.5,100125,
11/28/35,02:19:42,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.5,100121,
11/28/35,02:19:48,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.6,100109,
11/28/35,02:19:54,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.6,100116,
11/28/35,02:20:00,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.6,100116,
11/28/35,02:20:06,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.6,100115,
11/28/35,02:20:12,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.6,100121,
11/28/35,02:20:18,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.6,100114,
11/28/35,02:20:24,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.6,100106,
11/28/35,02:20:30,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.6,100118,
11/28/35,02:20:36,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.6,100111,
11/28/35,02:20:42,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.6,100114,
11/28/35,02:20:48,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.6,100118,
11/28/35,02:20:54,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.6,100112,
11/28/35,02:21:00,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.6,100119,
11/28/35,02:21:06,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.7,100110,
11/28/35,02:21:12,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.7,100117,
11/28/35,02:21:18,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.7,100116,
11/28/35,02:21:24,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.7,100114,
11/28/35,02:21:30,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.7,100105,
11/28/35,02:21:36,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.7,100113,
11/28/35,02:21:42,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.7,100109,
11/28/35,02:21:48,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.8,100118,
11/28/35,02:21:54,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.7,100115,
11/28/35,02:22:00,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.7,100113,
11/28/35,02:22:06,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.8,100110,
11/28/35,02:22:12,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.8,100118,
11/28/35,02:22:18,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.8,100116,
11/28/35,02:22:24,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.8,100120,
11/28/35,02:22:30,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.8,100118,
11/28/35,02:22:36,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.8,100116,
11/28/35,02:22:42,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.8,100111,
11/28/35,02:22:48,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.8,100115,
11/28/35,02:22:54,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.8,100115,
11/28/35,02:23:00,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.8,100119,
11/28/35,02:23:06,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.8,100110,
11/28/35,02:23:12,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.8,100110,
11/28/35,02:23:18,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.8,100114,
11/28/35,02:23:24,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.7,100115,
11/28/35,02:23:30,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.7,100103,
11/28/35,02:23:36,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.8,100118,
11/28/35,02:23:42,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.8,100110,
11/28/35,02:23:48,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.7,100111,
11/28/35,02:23:54,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.7,100124,
11/28/35,02:24:00,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.7,100114,
11/28/35,02:24:06,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.7,100115,
11/28/35,02:24:12,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.7,100113,
11/28/35,02:24:18,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.7,100115,
11/28/35,02:24:24,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.7,100110,
11/28/35,02:24:30,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.7,100118,
11/28/35,02:24:36,+046.71793,-119.98205,0358,0000,+000264,0003,  ,+000.7,100112,
11/28/35,02:24:42,+046.71792,-119.98205,0358,0000,+000264,0003,  ,+000.7,100114,
11/28/35,02:24:48,+046.71792,-119.98205,0358,0000,+000264,0003,  ,+000.7,100113,
11/28/35,02:24:54,+046.71792,-119.98205,0358,0000,+000264,0003,  ,+000.7,100118,
11/28/35,02:25:00,+046.71792,-119.98205,0358,0000,+000264,0003,  ,+000.7,100109,
11/28/35,02:25:06,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.7,100122,
11/28/35,02:25:12,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.7,100116,
11/28/35,02:25:18,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.7,100114,
11/28/35,02:25:24,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.8,100124,
11/28/35,02:25:30,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.8,100125,
11/28/35,02:25:36,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.8,100114,
11/28/35,02:25:42,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.7,100115,
11/28/35,02:25:48,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.7,100123,
11/28/35,02:25:54,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.7,100116,
11/28/35,02:26:00,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.7,100124,
11/28/35,02:26:06,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.7,100113,
11/28/35,02:26:12,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.7,100118,
11/28/35,02:26:18,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.7,100117,
11/28/35,02:26:24,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.7,100109,
11/28/35,02:26:30,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.7,100117,
11/28/35,02:26:36,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.7,100109,
11/28/35,02:26:42,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.7,100118,
11/28/35,02:26:48,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.7,100112,
11/28/35,02:26:54,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.7,100126,
11/28/35,02:27:00,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.7,100115,
11/28/35,02:27:06,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.7,100116,
11/28/35,02:27:12,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.6,100118,
11/28/35,02:27:18,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.6,100116,
11/28/35,02:27:24,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.6,100111,
11/28/35,02:27:30,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.6,100119,
11/28/35,02:27:36,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.6,100120,
11/28/35,02:27:42,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.6,100118,
11/28/35,02:27:48,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.6,100121,
11/28/35,02:27:54,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.6,100120,
11/28/35,02:28:00,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.6,100118,
11/28/35,02:28:06,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.5,100120,
11/28/35,02:28:12,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.5,100113,
11/28/35,02:28:18,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.5,100113,
11/28/35,02:28:24,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.5,100116,
11/28/35,02:28:30,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.5,100126,
11/28/35,02:28:36,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.5,100113,
11/28/35,02:28:42,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.5,100125,
11/28/35,02:28:48,+046.71792,-119.98206,0358,0000,+000264,0003,  ,+000.5,100118,
11/28/35,02:28:54,+046.71792,-119.98206,0065,0001,+000264,0003,  ,+000.5,100113,
